"PRODUCT_ID","PRODUCT_NAME","PRODUCT_EXPLAIN","NET_TYPE_NAME","START_DATE","END_DATE","CASEWHENA.COMP_TAG='0'THEN'非?","CASEWHENA.PRODUCT_STATE='0'THE"
"40000030","公用电话卡","公用电话卡","GSM无线公商话","2002/7/17","2050/1/1","非组合产品",""
"10000071","GSM心连心98（双模）","GSM心连心98（双模）","GC双模G网签约业务","2005/7/15","2050/1/1","非组合产品",""
"10000066","商旅卡120GSM","商旅卡120GSM","普通GSM业务","2006/3/24","2050/1/1","非组合产品",""
"10100108","共享时长","共享时长","集团业务","1997/7/19","2050/1/1","固定组合产品",""
"30000047","共享时长（城市）","亲情1+","普通GSM业务","2009/7/1","2050/1/1","非组合产品","停售"
"30000048","共享时长（区县）","亲情1+","普通GSM业务","2009/7/1","2050/1/1","非组合产品","停售"
"10100104","校园卡亲友","校园卡亲友","集团业务","1997/7/19","2050/1/1","固定组合产品",""
"10100107","新休闲卡亲友","新休闲卡亲友","集团业务","1997/7/19","2050/1/1","固定组合产品",""
"10100105","百变亲友","百变亲友","集团业务","1997/7/19","2050/1/1","固定组合产品",""
"10100102","PPS亲友","PPS亲友","集团业务","1997/7/19","2050/1/1","固定组合产品",""
"10100101","UP新势力亲友","UP新势力亲友","集团业务","1997/7/19","2050/1/1","固定组合产品",""
"10100100","亲情1+一家亲","亲情1+一家亲","集团业务","1997/7/19","2050/1/1","固定组合产品",""
"10100103","私密热线","私密热线","集团业务","1997/7/19","2050/1/1","固定组合产品",""
"30000007","团圆套餐（长途卡）","团圆套餐（长途卡）","PPS业务","2008/7/20","2050/1/1","非组合产品",""
"30000009","智能网大众卡(30元初始话费-整号)","智能网大众卡(30元初始话费-整号)","PPS业务","2007/6/12","2050/1/1","非组合产品",""
"20000015","UP新势力V卡GSM","UP新势力V卡GSM","普通GSM业务","2005/11/1","2050/1/1","非组合产品",""
"10000083","GSM公务75套餐（双模）","GSM公务75套餐（双模）","GC双模G网签约业务","2007/7/5","2050/1/1","非组合产品","审批"
"30000033","吉祥卡(宁河)","吉祥卡(宁河)","普通GSM业务","2006/9/11","2050/1/1","非组合产品","停售"
"30000042","吉祥卡(北辰)","吉祥卡(北辰)","普通GSM业务","2006/9/1","2050/1/1","非组合产品","审批"
"10100109","共享流量（66元）","共享流量（66元）","集团业务","2009/9/2","2050/12/30","固定组合产品",""
"50100002","军网组合产品","军网组合产品","集团业务","1997/7/19","2050/1/1","固定组合产品",""
"99000211","3G标准资费","3G标准资费","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99000224","3G-基本套餐186","3G-基本套餐186","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99000225","3G-基本套餐226","3G-基本套餐226","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99000226","3G-基本套餐286","3G-基本套餐286","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99000227","3G-基本套餐386","3G-基本套餐386","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99000228","3G-基本套餐586","3G-基本套餐586","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99000229","3G-基本套餐886","3G-基本套餐886","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"70000001","本地无线上网卡1元","本地无线上网卡1元","WCDMA","2009/8/8","2050/1/1","非组合产品","配置"
"99000230","3G-基本套餐1686","3G-基本套餐1686","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99002138","WCDMA(3G)-96元基本套餐-A","WCDMA正式商用96元基本套餐-A。","WCDMA","2009/9/9","2050/1/1","非组合产品","在售"
"10000117","尊贵398","尊贵398","GC双模G网签约业务","2007/1/1","2050/1/1","非组合产品",""
"99000231","Wo3G-校园部落","Wo3G-校园部落","WCDMA","2009/8/17","2050/1/1","非组合产品","配置"
"99002139","WCDMA(3G)-126元基本套餐-A","WCDMA正式商用126元基本套餐-A。","WCDMA","2009/9/9","2050/1/1","非组合产品","在售"
"99002140","WCDMA(3G)-156元基本套餐-A","WCDMA正式商用156元基本套餐-A。","WCDMA","2009/9/9","2050/1/1","非组合产品","在售"
"99002141","WCDMA(3G)-186元基本套餐-A","WCDMA正式商用186元基本套餐-A。","WCDMA","2009/9/9","2050/1/1","非组合产品","在售"
"21000325","新势力校园套餐(09版)","新势力校园套餐(09版)","普通GSM业务","2009/7/31","2050/1/1","非组合产品","停售"
"83000030","话务量批发套餐5部","话务量批发套餐5部","集团业务","2009/8/15","2050/12/31","",""
"83000031","话务量批发套餐10部","话务量批发套餐10部","集团业务","2009/8/15","2050/12/31","",""
"80001576","全公免甲种电话","全公免甲种电话","普通电话","2009/8/22","2050/12/31","非组合产品","在售"
"80001579","区县日租0.5元","区县日租0.5元","普通电话","2009/8/22","2050/12/31","非组合产品","停售"
"80001581","区县套餐19元","区县套餐19元","普通电话","2009/8/22","2050/12/31","非组合产品","停售"
"80001583","区县套餐29元","区县套餐29元","普通电话","2009/8/22","2050/12/31","非组合产品","停售"
"80001585","区县套餐49元","区县套餐49元","普通电话","2009/8/22","2050/12/31","非组合产品",""
"80001588","易灵通中继(113元)","易灵通中继(113元)","中继线","2009/8/22","2050/12/31","非组合产品",""
"80001590","BP中继(100元)","BP中继(100元)","中继线","2009/8/22","2050/12/31","非组合产品","在售"
"80001593","专线(200元)","专线(200元)","设备出租","2009/8/22","2050/12/31","非组合产品","在售"
"80001597","塘沽协议专线","塘沽协议专线","设备出租","2009/8/22","2050/12/31","非组合产品",""
"80001599","分组专线(200元)","分组专线(200元)","设备出租","2009/8/22","2050/12/31","非组合产品","在售"
"80001602","塘沽桢中继","塘沽桢中继","设备出租","2009/8/22","2050/12/31","非组合产品","在售"
"80001604","HDSL专线","HDSL专线","设备出租","2009/8/22","2050/12/31","非组合产品","在售"
"82000830","亲情无线区县144元(1+2)","亲情无线区县144元(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000831","亲情随身市区36元套餐(1+3)","亲情随身市区36元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000832","亲情无线市区C(66)元(1+3)","亲情无线市区C(66)元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000833","亲情在线市区C(28)元套餐(1+3)","亲情在线市区C(28)元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000834","VDSL亲情无线市区A(116)元(1+3)","VDSL亲情无线市区A(116)元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000835","VDSL亲情无线市区A(126)元(1+3)","VDSL亲情无线市区A(126)元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000837","VDSL亲情无线市区A(186)元(1+3)","VDSL亲情无线市区A(186)元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000838","VDSL亲情在线市区(28)元套餐(1+3)","VDSL亲情在线市区(28)元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000839","VDSL亲情在线市区(38)元套餐(1+3)","VDSL亲情在线市区(38)元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000840","VDSL亲情在线市区(58)元套餐(1+3)","VDSL亲情在线市区(58)元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000841","VDSL亲情在线市区(88)元套餐(1+3)","VDSL亲情在线市区(88)元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000842","亲情随身区县29元套餐(1+3)","亲情随身区县29元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"21000326","新势力短信套餐(09版)","新势力短信套餐(09版)","普通GSM业务","2009/7/31","2050/1/1","非组合产品","停售"
"82000843","亲情无线区县74元(1+3)","亲情无线区县74元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000844","亲情在线区县18元套餐(1+3)","亲情在线区县18元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000845","亲情随身市区106元套餐(1+3)","亲情随身市区106元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000846","亲情随身市区46元套餐(1+3)","亲情随身市区46元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000847","亲情随身市区66元套餐(1+3)","亲情随身市区66元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000849","亲情随身区县59元套餐(1+3)","亲情随身区县59元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000851","亲情无线市区C(76)元(1+3)","亲情无线市区C(76)元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000853","亲情无线市区C(136)元(1+3)","亲情无线市区C(136)元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000971","亲情无线市区B(86)元(1+3)","亲情无线市区B(86)元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000973","亲情无线市区B(146)元(1+3)","亲情无线市区B(146)元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000975","亲情无线市区A(126)元(1+3)","亲情无线市区A(126)元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000977","亲情无线市区A(186)元(1+3)","亲情无线市区A(186)元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82001131","亲情无线区县84元(1+3)","亲情无线区县84元(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82001134","亲情在线市区C(58)元套餐(1+3)","亲情在线市区C(58)元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82001136","亲情在线市区B(28)元套餐(1+3)","亲情在线市区B(28)元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82001140","亲情在线市区A(28)元套餐(1+3)","亲情在线市区A(28)元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82001142","亲情在线市区A(58)元套餐(1+3)","亲情在线市区A(58)元套餐(1+3)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"80001607","ICT","ICT","系统集成","2009/8/22","2050/12/31","非组合产品","在售"
"80001608","甲种ISDN包月(90)","甲种ISDN包月(90)","ISDN","2009/8/22","2050/12/31","非组合产品","停售"
"80001611","塘沽虚拟乙种ISDN（双号）","塘沽虚拟乙种ISDN（双号）","ISDN","2009/8/22","2050/12/31","非组合产品",""
"80001613","ISDN计费号码","ISDN计费号码","ISDN","2009/8/22","2050/12/31","非组合产品","停售"
"82000514","亲情随身区县29元套餐","亲情随身区县29元套餐","组合业务","2009/8/22","2050/12/31","固定组合产品","停售"
"80000517","黄页广告收入","黄页广告收入","智能网增值业务","2009/8/22","2050/12/31","非组合产品",""
"80000519","公话亭广告","公话亭广告","智能网增值业务","2009/8/22","2050/12/31","非组合产品",""
"80000522","优惠0月租DDN业务","优惠0月租DDN业务","基础数据","2009/8/22","2050/12/31","非组合产品","停售"
"80000524","优惠0月租帧中继","优惠0月租帧中继","基础数据","2009/8/22","2050/12/31","非组合产品","停售"
"80000526","公免拨号业务","公免拨号业务","注册虚拨类","2009/8/22","2050/12/31","非组合产品","在售"
"82000569","亲情无线区县104元(1+2)","亲情无线区县104元(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000571","亲情在线市区C(58)元套餐(1+2)","亲情在线市区C(58)元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000573","亲情无线市区C(66)元(1+2)","亲情无线市区C(66)元(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000576","VDSL亲情无线市区A(126)元(1+2)","VDSL亲情无线市区A(126)元(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000578","VDSL亲情无线市区A(186)元(1+2)","VDSL亲情无线市区A(186)元(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000580","VDSL亲情在线市区(38)元套餐(1+2)","VDSL亲情在线市区(38)元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000582","VDSL亲情在线市区(88)元套餐(1+2)","VDSL亲情在线市区(88)元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000586","亲情随身市区106元套餐(1+2)","亲情随身市区106元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000588","亲情随身市区66元套餐(1+2)","亲情随身市区66元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000665","亲情随身区县59元套餐(1+2)","亲情随身区县59元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000667","亲情无线市区C(76)元(1+2)","亲情无线市区C(76)元(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000670","亲情无线市区B(76)元(1+2)","亲情无线市区B(76)元(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"99002136","3G-套餐减半843","3G-套餐减半843","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99002135","3G-套餐减半443","3G-套餐减半443","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99002134","3G-套餐减半293","3G-套餐减半293","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99002133","3G-套餐减半193","3G-套餐减半193","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99002132","3G-套餐减半143","3G-套餐减半143","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99002131","3G-套餐减半113","3G-套餐减半113","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99002130","3G-套餐减半93","3G-套餐减半93","WCDMA","2000/1/1","2050/1/1","非组合产品","配置"
"99002305","WCDMA(3G)-126元iPhone套餐","WCDMA正式商用126元iPhone套餐。","WCDMA","2000/1/1","2050/1/1","非组合产品","在售"
"99002306","WCDMA(3G)-156元iPhone套餐","WCDMA正式商用156元iPhone套餐。","WCDMA","2000/1/1","2050/1/1","非组合产品","在售"
"99002307","WCDMA(3G)-186元iPhone套餐","WCDMA正式商用186元iPhone套餐。","WCDMA","2000/1/1","2050/1/1","非组合产品","在售"
"99002308","WCDMA(3G)-226元iPhone套餐","WCDMA正式商用226元iPhone套餐。","WCDMA","2000/1/1","2050/1/1","非组合产品","在售"
"99002309","WCDMA(3G)-286元iPhone套餐","WCDMA正式商用286元iPhone套餐。","WCDMA","2000/1/1","2050/1/1","非组合产品","在售"
"99002310","WCDMA(3G)-386元iPhone套餐","WCDMA正式商用386元iPhone套餐。","WCDMA","2000/1/1","2050/1/1","非组合产品","在售"
"99002311","WCDMA(3G)-586元iPhone套餐","WCDMA正式商用586元iPhone套餐。","WCDMA","2000/1/1","2050/1/1","非组合产品","在售"
"99002312","WCDMA(3G)-886元iPhone套餐","WCDMA正式商用886元iPhone套餐。","WCDMA","2000/1/1","2050/1/1","非组合产品","在售"
"82000672","亲情无线市区B(106)元(1+2)","亲情无线市区B(106)元(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"80000748","塘沽渤海石油专网","塘沽渤海石油专网","普通电话","2009/8/22","2050/12/31","非组合产品",""
"80000750","甲种CENTREX","甲种CENTREX","普通电话","2009/8/22","2050/12/31","非组合产品",""
"80000752","国际MPLS-VPN业务","国际MPLS-VPN业务","智能网增值业务","2009/8/22","2050/12/31","非组合产品",""
"80000758","公免互联网邮箱","公免互联网邮箱","互联网增值业务","2009/8/22","2050/12/31","非组合产品",""
"82000796","亲情随身市区66元套餐","亲情随身市区66元套餐","组合业务","2009/8/22","2050/12/31","固定组合产品","停售"
"82000798","亲情随身区县59元套餐","亲情随身区县59元套餐","组合业务","2009/8/22","2050/12/31","固定组合产品","停售"
"82000800","亲情无线市区C(76)元","亲情无线市区C(76)元","组合业务","2009/8/22","2050/12/31","固定组合产品","停售"
"82000802","亲情无线市区C(136)元","亲情无线市区C(136)元","组合业务","2009/8/22","2050/12/31","固定组合产品","停售"
"82000809","亲情无线市区A(146)元","亲情无线市区A(146)元","组合业务","2009/8/22","2050/12/31","固定组合产品","停售"
"82000811","亲情无线区县134元","亲情无线区县134元","组合业务","2009/8/22","2050/12/31","固定组合产品","停售"
"82000813","亲情无线区县104元","亲情无线区县104元","组合业务","2009/8/22","2050/12/31","固定组合产品","停售"
"82000815","亲情在线市区C(58)元套餐","亲情在线市区C(58)元套餐","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000817","亲情在线市区B(28)元套餐","亲情在线市区B(28)元套餐","组合业务","2009/8/22","2050/12/31","固定组合产品","停售"
"82000819","亲情在线市区B(28)元套餐(1+2)","亲情在线市区B(28)元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000822","亲情在线市区B(88)元套餐(1+2)","亲情在线市区B(88)元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000824","亲情在线市区A(38)元套餐(1+2)","亲情在线市区A(38)元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000826","亲情在线市区A(88)元套餐(1+2)","亲情在线市区A(88)元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
"82000828","亲情在线区县48元套餐(1+2)","亲情在线区县48元套餐(1+2)","组合业务","2009/8/22","2050/12/31","固定组合产品",""
